Province/State,Country/Region,Lat,Long,date,confirmed,recovered,death
Henan,Mainland China,33.88202,113.614,2020-01-28,168,0,1
Henan,Mainland China,33.88202,113.614,2020-01-29,206,1,2
Henan,Mainland China,33.88202,113.614,2020-01-30,278,2,2
Henan,Mainland China,33.88202,113.614,2020-01-31,352,3,2
Henan,Mainland China,33.88202,113.614,2020-02-01,422,3,2
Henan,Mainland China,33.88202,113.614,2020-02-02,493,10,2
Henan,Mainland China,33.88202,113.614,2020-02-03,566,16,2
Henan,Mainland China,33.88202,113.614,2020-02-04,675,27,2
Henan,Mainland China,33.88202,113.614,2020-02-05,764,47,2
Henan,Mainland China,33.88202,113.614,2020-02-06,851,56,2
Henan,Mainland China,33.88202,113.614,2020-02-07,914,86,3
Henan,Mainland China,33.88202,113.614,2020-02-08,981,116,4
Henan,Mainland China,33.88202,113.614,2020-02-09,1033,153,6
Henan,Mainland China,33.88202,113.614,2020-02-10,1073,191,6
Henan,Mainland China,33.88202,113.614,2020-02-11,1105,218,7
Henan,Mainland China,33.88202,113.614,2020-02-12,1135,246,8
Henan,Mainland China,33.88202,113.614,2020-02-13,1169,296,10
Henan,Mainland China,33.88202,113.614,2020-02-14,1184,357,11
Henan,Mainland China,33.88202,113.614,2020-02-15,1212,391,13
Henan,Mainland China,33.88202,113.614,2020-02-16,1231,440,13
Henan,Mainland China,33.88202,113.614,2020-02-17,1246,509,16
Henan,Mainland China,33.88202,113.614,2020-02-18,1257,522,19
Henan,Mainland China,33.88202,113.614,2020-02-19,1262,573,19
Henan,Mainland China,33.88202,113.614,2020-02-20,1265,637,19
Henan,Mainland China,33.88202,113.614,2020-02-21,1267,736,19
Henan,Mainland China,33.88202,113.614,2020-02-22,1270,830,19
Henan,Mainland China,33.88202,113.614,2020-02-23,1271,868,19
Henan,Mainland China,33.88202,113.614,2020-02-24,1271,943,19
Henan,Mainland China,33.88202,113.614,2020-02-25,1271,1002,19
Henan,Mainland China,33.88202,113.614,2020-02-26,1271,1033,19
Hubei,Mainland China,30.97564,112.2707,2020-01-22,444,28,17
Hubei,Mainland China,30.97564,112.2707,2020-01-23,444,28,17
Hubei,Mainland China,30.97564,112.2707,2020-01-24,549,31,24
Hubei,Mainland China,30.97564,112.2707,2020-01-25,761,32,40
Hubei,Mainland China,30.97564,112.2707,2020-01-26,1058,42,52
Hubei,Mainland China,30.97564,112.2707,2020-01-27,1423,45,76
Hubei,Mainland China,30.97564,112.2707,2020-01-28,3554,80,125
Hubei,Mainland China,30.97564,112.2707,2020-01-29,3554,88,125
Hubei,Mainland China,30.97564,112.2707,2020-01-30,4903,90,162
Hubei,Mainland China,30.97564,112.2707,2020-01-31,5806,141,204
Hubei,Mainland China,30.97564,112.2707,2020-02-01,7153,168,249
Hubei,Mainland China,30.97564,112.2707,2020-02-02,11177,295,350
Hubei,Mainland China,30.97564,112.2707,2020-02-03,13522,386,414
Hubei,Mainland China,30.97564,112.2707,2020-02-04,16678,522,479
Hubei,Mainland China,30.97564,112.2707,2020-02-05,19665,633,549
Hubei,Mainland China,30.97564,112.2707,2020-02-06,22112,817,618
Hubei,Mainland China,30.97564,112.2707,2020-02-07,24953,1115,699
Hubei,Mainland China,30.97564,112.2707,2020-02-08,27100,1439,780
Hubei,Mainland China,30.97564,112.2707,2020-02-09,29631,1795,871
Hubei,Mainland China,30.97564,112.2707,2020-02-10,31728,2222,974
Hubei,Mainland China,30.97564,112.2707,2020-02-11,33366,2639,1068
Hubei,Mainland China,30.97564,112.2707,2020-02-12,33366,2686,1068
Hubei,Mainland China,30.97564,112.2707,2020-02-13,48206,3459,1310
Hubei,Mainland China,30.97564,112.2707,2020-02-14,54406,4774,1457
Hubei,Mainland China,30.97564,112.2707,2020-02-15,56249,5623,1596
Hubei,Mainland China,30.97564,112.2707,2020-02-16,58182,6639,1696
Hubei,Mainland China,30.97564,112.2707,2020-02-17,59989,7862,1789
Hubei,Mainland China,30.97564,112.2707,2020-02-18,61682,9128,1921
Hubei,Mainland China,30.97564,112.2707,2020-02-19,62031,10337,2029
Hubei,Mainland China,30.97564,112.2707,2020-02-20,62442,11788,2144
Hubei,Mainland China,30.97564,112.2707,2020-02-21,62662,11881,2144
Hubei,Mainland China,30.97564,112.2707,2020-02-22,64084,15299,2346
Hubei,Mainland China,30.97564,112.2707,2020-02-23,64084,15343,2346
Hubei,Mainland China,30.97564,112.2707,2020-02-24,64287,16748,2495
Hubei,Mainland China,30.97564,112.2707,2020-02-25,64786,18971,2563
Hubei,Mainland China,30.97564,112.2707,2020-02-26,65187,20969,2615
Hunan,Mainland China,27.61041,111.7088,2020-01-22,4,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-23,9,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-24,24,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-25,43,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-26,69,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-27,100,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-28,143,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-29,221,0,0
Hunan,Mainland China,27.61041,111.7088,2020-01-30,277,2,0
Hunan,Mainland China,27.61041,111.7088,2020-01-31,332,2,0
Hunan,Mainland China,27.61041,111.7088,2020-02-01,389,8,0
Hunan,Mainland China,27.61041,111.7088,2020-02-02,463,16,0
Hunan,Mainland China,27.61041,111.7088,2020-02-03,521,22,0
Hunan,Mainland China,27.61041,111.7088,2020-02-04,593,31,0
Hunan,Mainland China,27.61041,111.7088,2020-02-05,661,54,0
Hunan,Mainland China,27.61041,111.7088,2020-02-06,711,81,0
Hunan,Mainland China,27.61041,111.7088,2020-02-07,772,112,0
Hunan,Mainland China,27.61041,111.7088,2020-02-08,803,156,1
Hunan,Mainland China,27.61041,111.7088,2020-02-09,838,186,1
Hunan,Mainland China,27.61041,111.7088,2020-02-10,879,208,1
Hunan,Mainland China,27.61041,111.7088,2020-02-11,912,247,1
Hunan,Mainland China,27.61041,111.7088,2020-02-12,946,304,2
Hunan,Mainland China,27.61041,111.7088,2020-02-13,968,339,2
Hunan,Mainland China,27.61041,111.7088,2020-02-14,988,364,2
Hunan,Mainland China,27.61041,111.7088,2020-02-15,1001,425,2
Hunan,Mainland China,27.61041,111.7088,2020-02-16,1004,464,3
Hunan,Mainland China,27.61041,111.7088,2020-02-17,1006,498,3
Hunan,Mainland China,27.61041,111.7088,2020-02-18,1007,527,4
Hunan,Mainland China,27.61041,111.7088,2020-02-19,1008,561,4
Hunan,Mainland China,27.61041,111.7088,2020-02-20,1010,634,4
Hunan,Mainland China,27.61041,111.7088,2020-02-21,1011,661,4
Hunan,Mainland China,27.61041,111.7088,2020-02-22,1013,692,4
Hunan,Mainland China,27.61041,111.7088,2020-02-23,1016,714,4
Hunan,Mainland China,27.61041,111.7088,2020-02-24,1016,731,4
Hunan,Mainland China,27.61041,111.7088,2020-02-25,1016,768,4
Hunan,Mainland China,27.61041,111.7088,2020-02-26,1016,783,4
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-22,0,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-23,0,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-24,1,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-25,7,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-26,7,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-27,11,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-28,15,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-29,16,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-30,19,0,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-01-31,20,1,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-01,23,1,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-02,27,1,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-03,34,1,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-04,35,1,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-05,42,3,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-06,46,4,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-07,50,5,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-08,52,5,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-09,54,5,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-10,58,5,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-11,58,5,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-12,60,6,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-13,61,6,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-14,65,6,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-15,68,7,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-16,70,8,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-17,72,8,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-18,73,8,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-19,75,10,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-20,75,16,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-21,75,17,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-22,75,26,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-23,75,27,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-24,75,34,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-25,75,35,0
Inner Mongolia,Mainland China,44.09448,113.9456,2020-02-26,75,38,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-22,1,0,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-23,5,0,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-24,9,0,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-25,18,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-26,33,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-27,47,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-28,70,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-29,99,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-30,129,1,0
Jiangsu,Mainland China,32.97027,119.464,2020-01-31,168,5,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-01,202,6,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-02,236,7,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-03,271,8,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-04,308,12,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-05,341,23,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-06,373,34,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-07,408,43,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-08,439,51,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-09,468,71,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-10,492,81,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-11,515,93,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-12,543,125,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-13,570,139,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-14,593,157,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-15,604,186,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-16,617,218,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-17,626,258,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-18,629,280,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-19,631,318,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-20,631,356,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-21,631,373,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-22,631,401,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-23,631,418,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-24,631,452,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-25,631,458,0
Jiangsu,Mainland China,32.97027,119.464,2020-02-26,631,478,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-22,2,0,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-23,7,0,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-24,18,0,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-25,18,0,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-26,36,0,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-27,72,2,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-28,109,3,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-29,109,3,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-30,162,5,0
Jiangxi,Mainland China,27.61401,115.7221,2020-01-31,240,7,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-01,286,9,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-02,333,12,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-03,391,18,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-04,476,20,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-05,548,27,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-06,600,37,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-07,661,45,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-08,698,55,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-09,740,73,0
Jiangxi,Mainland China,27.61401,115.7221,2020-02-10,771,105,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-11,804,128,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-12,844,152,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-13,872,170,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-14,900,187,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-15,913,210,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-16,925,240,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-17,930,275,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-18,933,310,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-19,934,362,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-20,934,433,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-21,934,489,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-22,934,555,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-23,934,613,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-24,934,645,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-25,934,683,1
Jiangxi,Mainland China,27.61401,115.7221,2020-02-26,934,719,1
Jilin,Mainland China,43.66657,126.1917,2020-01-22,0,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-23,1,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-24,3,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-25,4,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-26,4,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-27,6,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-28,8,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-29,9,0,0
Jilin,Mainland China,43.66657,126.1917,2020-01-30,14,1,0
Jilin,Mainland China,43.66657,126.1917,2020-01-31,14,1,0
Jilin,Mainland China,43.66657,126.1917,2020-02-01,17,1,0
Jilin,Mainland China,43.66657,126.1917,2020-02-02,23,1,0
Jilin,Mainland China,43.66657,126.1917,2020-02-03,31,1,0
Jilin,Mainland China,43.66657,126.1917,2020-02-04,42,1,0
Jilin,Mainland China,43.66657,126.1917,2020-02-05,54,2,0
Jilin,Mainland China,43.66657,126.1917,2020-02-06,59,4,0
Jilin,Mainland China,43.66657,126.1917,2020-02-07,65,4,1
Jilin,Mainland China,43.66657,126.1917,2020-02-08,69,4,1
Jilin,Mainland China,43.66657,126.1917,2020-02-09,78,12,1
Jilin,Mainland China,43.66657,126.1917,2020-02-10,80,13,1
Jilin,Mainland China,43.66657,126.1917,2020-02-11,81,18,1
Jilin,Mainland China,43.66657,126.1917,2020-02-12,83,22,1
Jilin,Mainland China,43.66657,126.1917,2020-02-13,84,24,1
Jilin,Mainland China,43.66657,126.1917,2020-02-14,86,25,1
Jilin,Mainland China,43.66657,126.1917,2020-02-15,88,26,1
Jilin,Mainland China,43.66657,126.1917,2020-02-16,89,30,1
Jilin,Mainland China,43.66657,126.1917,2020-02-17,89,34,1
Jilin,Mainland China,43.66657,126.1917,2020-02-18,89,36,1
Jilin,Mainland China,43.66657,126.1917,2020-02-19,90,37,1
Jilin,Mainland China,43.66657,126.1917,2020-02-20,91,43,1
Jilin,Mainland China,43.66657,126.1917,2020-02-21,91,45,1
Jilin,Mainland China,43.66657,126.1917,2020-02-22,91,52,1
Jilin,Mainland China,43.66657,126.1917,2020-02-23,91,54,1
Jilin,Mainland China,43.66657,126.1917,2020-02-24,93,60,1
Jilin,Mainland China,43.66657,126.1917,2020-02-25,93,63,1
Jilin,Mainland China,43.66657,126.1917,2020-02-26,93,65,1
Liaoning,Mainland China,41.29284,122.6086,2020-01-22,2,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-23,3,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-24,4,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-25,17,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-26,21,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-27,27,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-28,34,0,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-29,39,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-30,41,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-01-31,48,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-01,64,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-02,70,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-03,74,1,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-04,81,2,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-05,89,4,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-06,94,5,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-07,99,7,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-08,105,8,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-09,107,12,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-10,108,13,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-11,111,19,0
Liaoning,Mainland China,41.29284,122.6086,2020-02-12,116,20,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-13,117,22,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-14,119,29,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-15,119,31,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-16,121,40,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-17,121,43,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-18,121,53,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-19,121,55,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-20,121,59,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-21,121,61,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-22,121,66,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-23,121,73,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-24,121,80,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-25,121,83,1
Liaoning,Mainland China,41.29284,122.6086,2020-02-26,121,88,1
Ningxia,Mainland China,37.26923,106.1655,2020-01-22,1,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-23,1,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-24,2,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-25,3,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-26,4,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-27,7,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-28,11,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-29,12,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-30,17,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-01-31,21,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-01,26,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-02,28,0,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-03,31,1,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-04,34,1,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-05,34,1,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-06,40,1,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-07,43,5,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-08,45,15,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-09,45,13,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-10,49,13,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-11,53,22,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-12,58,24,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-13,64,24,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-14,67,24,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-15,70,33,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-16,70,33,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-17,70,35,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-18,70,42,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-19,71,42,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-20,71,44,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-21,71,48,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-22,71,48,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-23,71,56,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-24,71,58,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-25,71,61,0
Ningxia,Mainland China,37.26923,106.1655,2020-02-26,71,65,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-22,0,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-23,0,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-24,0,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-25,1,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-26,1,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-27,6,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-28,6,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-29,6,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-30,8,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-01-31,8,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-01,9,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-02,11,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-03,13,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-04,15,0,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-05,17,3,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-06,18,3,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-07,18,3,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-08,18,3,0
Qinghai,Mainland China,35.65945,96.02564,2020-02-09,18,3,0
